id,skill_count,interest_count,domain_count,project_count,project_technology_count,hackathons_participated,hackathons_won,github_repos,github_commits,github_stars,github_followers,profile_completion,skills_text,interests_text,domains_text,projects_text,profile_text,branch_aerospace_engineering,branch_agricultural_engineering,branch_architecture,branch_artificial_intelligence_and_data_science,branch_artificial_intelligence_and_machine_learning,branch_automobile_engineering,branch_biomedical_engineering,branch_biotechnology,branch_chemical_engineering,branch_civil_engineering,branch_computer_science_engineering,branch_cyber_security,branch_data_science,branch_electrical_engineering,branch_electronics_and_communication_engineering,branch_fashion_technology,branch_industrial_engineering,branch_information_technology,branch_instrumentation_engineering,branch_mba,branch_mca,branch_mechanical_engineering,branch_mechatronics,branch_robotics,year_1st_year,year_2nd_year,year_3rd_year,year_4th_year,status_in_team,status_looking_for_members,status_looking_for_team,status_offline,status_open_to_invites
aae2087b-48ce-441f-8985-02e8fb5169ec,11,5,2,3,9,6,1,0,0,0,0,88,"Python, Six Sigma, Operations Research, Supply Chain Analytics, Process Optimization, Arena Simulation, Tableau, SQL, Lean Manufacturing, Rapid Prototyping, Ideation","Interactive Media, Battery Tech, Avionics, Assistive Tech, Carbon Capture","Healthcare, Agritech","Project: Global Logistics Carbon Tracking Dashboard. Desc: Supply chain carbon footprint auditor with route optimization. (Tech: Python, SQL, Six Sigma) | Project: Automated Fulfillment Warehouse Layout. Desc: SLP-based facility layout reducing order retrieval transit times. (Tech: Supply Chain Analytics, Lean Manufacturing, Tableau) | Project: Hospital Emergency Ward Bottleneck Model. Desc: Discrete event simulation optimizing nurse allocation and triage time. (Tech: Arena Simulation, Operations Research, Process Optimization)","Bio: Interested in Interactive Media, Battery Tech, and Avionics. Active hackathon builder.. Branch: Industrial Engineering. Year: 2nd Year. Skills: Python, Six Sigma, Operations Research, Supply Chain Analytics, Process Optimization, Arena Simulation, Tableau, SQL, Lean Manufacturing, Rapid Prototyping, Ideation. Interests: Interactive Media, Battery Tech, Avionics, Assistive Tech, Carbon Capture. Domains: Healthcare, Agritech. Projects: Project: Global Logistics Carbon Tracking Dashboard. Desc: Supply chain carbon footprint auditor with route optimization. (Tech: Python, SQL, Six Sigma) | Project: Automated Fulfillment Warehouse Layout. Desc: SLP-based facility layout reducing order retrieval transit times. (Tech: Supply Chain Analytics, Lean Manufacturing, Tableau) | Project: Hospital Emergency Ward Bottleneck Model. Desc: Discrete event simulation optimizing nurse allocation and triage time. (Tech: Arena Simulation, Operations Research, Process Optimization)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ed82829b-d814-4e03-b750-a41974852d40,9,3,4,2,6,1,1,0,0,0,0,96,"LabVIEW, PLC, MATLAB, Instrumentation Design, SCADA, Control Systems, Signal Processing, Communication, Team Leadership","MedTech, Startups, Remote Sensing","CleanTech, Healthcare, EV, Design","Project: Smart Gas Leak Optical Detector. Desc: NDIR sensor unit with wireless alarm reporting for chemical plants. (Tech: LabVIEW, Sensors & Transducers, PLC) | Project: Ultra-Precise Vibration Calibration Rig. Desc: Piezo-actuated shaker table for accelerometer calibration. (Tech: SCADA, Signal Processing, Instrumentation Design)","Bio: Instrumentation Engineering student at Kumaraguru passionate about MedTech and Startups.. Branch: Instrumentation Engineering. Year: 1st Year. Skills: LabVIEW, PLC, MATLAB, Instrumentation Design, SCADA, Control Systems, Signal Processing, Communication, Team Leadership. Interests: MedTech, Startups, Remote Sensing. Domains: CleanTech, Healthcare, EV, Design. Projects: Project: Smart Gas Leak Optical Detector. Desc: NDIR sensor unit with wireless alarm reporting for chemical plants. (Tech: LabVIEW, Sensors & Transducers, PLC) | Project: Ultra-Precise Vibration Calibration Rig. Desc: Piezo-actuated shaker table for accelerometer calibration. (Tech: SCADA, Signal Processing, Instrumentation Design)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0614b282-09f3-41f4-8c80-cd26922cefb7,10,6,3,1,3,2,1,20,74,20,32,74,"MATLAB, Embedded C, Sensors & Transducers, Signal Processing, Instrumentation Design, LabVIEW, PLC, SCADA, Rapid Prototyping, Team Leadership","Battery Tech, Sustainable Materials, Entrepreneurship, Microelectronics, Synthetic Biology, AR/VR","Agritech, Aerospace, Civil","Project: Ultra-Precise Vibration Calibration Rig. Desc: Piezo-actuated shaker table for accelerometer calibration. (Tech: SCADA, Signal Processing, Instrumentation Design)","Bio: Building sustainable and scalable solutions in Battery Tech. 3rd Year at CIT.. Branch: Instrumentation Engineering. Year: 3rd Year. Skills: MATLAB, Embedded C, Sensors & Transducers, Signal Processing, Instrumentation Design, LabVIEW, PLC, SCADA, Rapid Prototyping, Team Leadership. Interests: Battery Tech, Sustainable Materials, Entrepreneurship, Microelectronics, Synthetic Biology, AR/VR. Domains: Agritech, Aerospace, Civil. Projects: Project: Ultra-Precise Vibration Calibration Rig. Desc: Piezo-actuated shaker table for accelerometer calibration. (Tech: SCADA, Signal Processing, Instrumentation Design)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
fc2e2e44-67a1-49c0-8deb-aae8b7fd05ce,7,6,2,1,3,2,0,22,354,43,62,93,"Sensors & Transducers, Embedded C, Signal Processing, PLC, SCADA, MATLAB, Team Leadership","Generative AI, SpaceTech, Interactive Media, Thermal Systems, Green Mobility, Web3","Aerospace, AI/ML","Project: Ultra-Precise Vibration Calibration Rig. Desc: Piezo-actuated shaker table for accelerometer calibration. (Tech: SCADA, Signal Processing, Instrumentation Design)","Bio: Interested in Generative AI, SpaceTech, and Interactive Media. Active hackathon builder.. Branch: Instrumentation Engineering. Year: 1st Year. Skills: Sensors & Transducers, Embedded C, Signal Processing, PLC, SCADA, MATLAB, Team Leadership. Interests: Generative AI, SpaceTech, Interactive Media, Thermal Systems, Green Mobility, Web3. Domains: Aerospace, AI/ML. Projects: Project: Ultra-Precise Vibration Calibration Rig. Desc: Piezo-actuated shaker table for accelerometer calibration. (Tech: SCADA, Signal Processing, Instrumentation Design)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6c480048-b597-421a-a03f-d31dcc86dde0,5,6,2,3,10,1,0,27,93,12,79,92,"Lumion, Revit, Rhino 3D, Ideation, Presentation","Micro-Mobility, Quantum Computing, Smart Grids, Telemedicine, Renewable Energy, Electric Vehicles","Civil, Aerospace","Project: Urban Climate Micro-District Plan. Desc: Transit-oriented mixed-use masterplan reducing urban heat island effect. (Tech: Urban Planning, AutoCAD, Photoshop) | Project: Net-Zero Energy Campus Library. Desc: Parametric passive solar design with green roof integration. (Tech: Revit, BIM (Building Information Modeling), Architectural Design, Rhino 3D) | Project: Parametric Bamboo Timber Pavilion. Desc: Curvilinear public canopy generated using algorithmic geometric rules. (Tech: Grasshopper, SketchUp, 3D Visualization)","Bio: Architecture student at VIT passionate about Micro-Mobility and Quantum Computing.. Branch: Architecture. Year: 4th Year. Skills: Lumion, Revit, Rhino 3D, Ideation, Presentation. Interests: Micro-Mobility, Quantum Computing, Smart Grids, Telemedicine, Renewable Energy, Electric Vehicles. Domains: Civil, Aerospace. Projects: Project: Urban Climate Micro-District Plan. Desc: Transit-oriented mixed-use masterplan reducing urban heat island effect. (Tech: Urban Planning, AutoCAD, Photoshop) | Project: Net-Zero Energy Campus Library. Desc: Parametric passive solar design with green roof integration. (Tech: Revit, BIM (Building Information Modeling), Architectural Design, Rhino 3D) | Project: Parametric Bamboo Timber Pavilion. Desc: Curvilinear public canopy generated using algorithmic geometric rules. (Tech: Grasshopper, SketchUp, 3D Visualization)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
62896dac-f806-44b9-bcb9-4a4df88ecc09,12,6,3,2,7,0,0,26,337,24,20,84,"SketchUp, 3D Visualization, Urban Planning, Architectural Design, Photoshop, Lumion, AutoCAD, Rhino 3D, BIM (Building Information Modeling), Revit, Communication, Ideation","Precision Agriculture, Smart Agriculture, VLSI, Robotics, High Performance Computing, Green Building","IoT, AI/ML, Design","Project: Net-Zero Energy Campus Library. Desc: Parametric passive solar design with green roof integration. (Tech: Revit, BIM (Building Information Modeling), Architectural Design, Rhino 3D) | Project: Urban Climate Micro-District Plan. Desc: Transit-oriented mixed-use masterplan reducing urban heat island effect. (Tech: Urban Planning, AutoCAD, Photoshop)","Bio: Building sustainable and scalable solutions in Precision Agriculture. 2nd Year at Amrita.. Branch: Architecture. Year: 2nd Year. Skills: SketchUp, 3D Visualization, Urban Planning, Architectural Design, Photoshop, Lumion, AutoCAD, Rhino 3D, BIM (Building Information Modeling), Revit, Communication, Ideation. Interests: Precision Agriculture, Smart Agriculture, VLSI, Robotics, High Performance Computing, Green Building. Domains: IoT, AI/ML, Design. Projects: Project: Net-Zero Energy Campus Library. Desc: Parametric passive solar design with green roof integration. (Tech: Revit, BIM (Building Information Modeling), Architectural Design, Rhino 3D) | Project: Urban Climate Micro-District Plan. Desc: Transit-oriented mixed-use masterplan reducing urban heat island effect. (Tech: Urban Planning, AutoCAD, Photoshop)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1458b5a8-ec14-4f63-b9f8-f205cef99d3a,11,5,4,3,10,4,0,25,380,31,42,91,"Rhino 3D, Lumion, Architectural Design, 3D Visualization, BIM (Building Information Modeling), Revit, AutoCAD, SketchUp, Photoshop, Communication, Rapid Prototyping","Telemedicine, Battery Tech, Research, CleanTech, Quantum Computing","EV, IoT, Logistics, Civil","Project: Urban Climate Micro-District Plan. Desc: Transit-oriented mixed-use masterplan reducing urban heat island effect. (Tech: Urban Planning, AutoCAD, Photoshop) | Project: Parametric Bamboo Timber Pavilion. Desc: Curvilinear public canopy generated using algorithmic geometric rules. (Tech: Grasshopper, SketchUp, 3D Visualization) | Project: Net-Zero Energy Campus Library. Desc: Parametric passive solar design with green roof integration. (Tech: Revit, BIM (Building Information Modeling), Architectural Design, Rhino 3D)","Bio: Interested in Telemedicine, Battery Tech, and Research. Active hackathon builder.. Branch: Architecture. Year: 4th Year. Skills: Rhino 3D, Lumion, Architectural Design, 3D Visualization, BIM (Building Information Modeling), Revit, AutoCAD, SketchUp, Photoshop, Communication, Rapid Prototyping. Interests: Telemedicine, Battery Tech, Research, CleanTech, Quantum Computing. Domains: EV, IoT, Logistics, Civil. Projects: Project: Urban Climate Micro-District Plan. Desc: Transit-oriented mixed-use masterplan reducing urban heat island effect. (Tech: Urban Planning, AutoCAD, Photoshop) | Project: Parametric Bamboo Timber Pavilion. Desc: Curvilinear public canopy generated using algorithmic geometric rules. (Tech: Grasshopper, SketchUp, 3D Visualization) | Project: Net-Zero Energy Campus Library. Desc: Parametric passive solar design with green roof integration. (Tech: Revit, BIM (Building Information Modeling), Architectural Design, Rhino 3D)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1c013e76-8dd1-4835-929d-4d17b3cca983,11,3,4,2,5,6,1,6,368,8,2,76,"Pattern Making, Textile Design, Styling, Adobe Illustrator, Fashion Merchandising, UI Design, Photoshop, Garment Manufacturing, Fashion CAD, Team Leadership, Communication","Prompt Engineering, Avionics, Manufacturing","IoT, AI/ML, FinTech, Robotics","Project: Virtual AR Apparel Fitting Room. Desc: Real-time 3D cloth simulation for online e-commerce sizing. (Tech: Fashion CAD, UI Design, Photoshop) | Project: Zero-Waste Pattern Generation Engine. Desc: Nested layout generator minimizing fabric cutting waste. (Tech: Pattern Making, Garment Manufacturing)","Bio: Fashion Technology student at VIT passionate about Prompt Engineering and Avionics.. Branch: Fashion Technology. Year: 3rd Year. Skills: Pattern Making, Textile Design, Styling, Adobe Illustrator, Fashion Merchandising, UI Design, Photoshop, Garment Manufacturing, Fashion CAD, Team Leadership, Communication. Interests: Prompt Engineering, Avionics, Manufacturing. Domains: IoT, AI/ML, FinTech, Robotics. Projects: Project: Virtual AR Apparel Fitting Room. Desc: Real-time 3D cloth simulation for online e-commerce sizing. (Tech: Fashion CAD, UI Design, Photoshop) | Project: Zero-Waste Pattern Generation Engine. Desc: Nested layout generator minimizing fabric cutting waste. (Tech: Pattern Making, Garment Manufacturing)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
cab37fc0-5983-4910-a593-6b513146db25,9,5,3,3,8,4,2,11,118,7,44,95,"Adobe Illustrator, Photoshop, Pattern Making, Garment Manufacturing, Styling, UI Design, Fashion CAD, Fashion Merchandising, Problem Solving","Waste Management, Synthetic Biology, Sustainability, Satellite Communication, DeepTech","Logistics, Product, Design","Project: Zero-Waste Pattern Generation Engine. Desc: Nested layout generator minimizing fabric cutting waste. (Tech: Pattern Making, Garment Manufacturing) | Project: Circular Textile Upcycling Tracker. Desc: QR-code powered garment lifecycle passport tracking recycled fibers. (Tech: Textile Design, Fashion Merchandising, Adobe Illustrator) | Project: Virtual AR Apparel Fitting Room. Desc: Real-time 3D cloth simulation for online e-commerce sizing. (Tech: Fashion CAD, UI Design, Photoshop)","Bio: Building sustainable and scalable solutions in Waste Management. 1st Year at MIT Chennai.. Branch: Fashion Technology. Year: 1st Year. Skills: Adobe Illustrator, Photoshop, Pattern Making, Garment Manufacturing, Styling, UI Design, Fashion CAD, Fashion Merchandising, Problem Solving. Interests: Waste Management, Synthetic Biology, Sustainability, Satellite Communication, DeepTech. Domains: Logistics, Product, Design. Projects: Project: Zero-Waste Pattern Generation Engine. Desc: Nested layout generator minimizing fabric cutting waste. (Tech: Pattern Making, Garment Manufacturing) | Project: Circular Textile Upcycling Tracker. Desc: QR-code powered garment lifecycle passport tracking recycled fibers. (Tech: Textile Design, Fashion Merchandising, Adobe Illustrator) | Project: Virtual AR Apparel Fitting Room. Desc: Real-time 3D cloth simulation for online e-commerce sizing. (Tech: Fashion CAD, UI Design, Photoshop)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
bb0f642d-1096-4c1e-a583-70dcd1d200f4,5,6,3,1,3,4,2,0,0,0,0,92,"Fashion Merchandising, UI Design, Garment Manufacturing, Textile Design, Rapid Prototyping","Cyber Defence, CleanTech, Artificial Intelligence, Drone Technology, 3D Printing, Web3","CleanTech, Agritech, EV","Project: Virtual AR Apparel Fitting Room. Desc: Real-time 3D cloth simulation for online e-commerce sizing. (Tech: Fashion CAD, UI Design, Photoshop)","Bio: Interested in Cyber Defence, CleanTech, and Artificial Intelligence. Active hackathon builder.. Branch: Fashion Technology. Year: 3rd Year. Skills: Fashion Merchandising, UI Design, Garment Manufacturing, Textile Design, Rapid Prototyping. Interests: Cyber Defence, CleanTech, Artificial Intelligence, Drone Technology, 3D Printing, Web3. Domains: CleanTech, Agritech, EV. Projects: Project: Virtual AR Apparel Fitting Room. Desc: Real-time 3D cloth simulation for online e-commerce sizing. (Tech: Fashion CAD, UI Design, Photoshop)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
c4e69c9e-4472-40aa-ae9e-e98402e48d1b,11,5,2,3,10,5,1,0,0,0,0,76,"NumPy, SQL, Power BI, Apache Spark, Deep Learning, Scikit-Learn, Python, Data Visualization, Tableau, Pandas, Team Leadership","Urban Planning, Micro-Mobility, Green Building, Signal Processing, Prompt Engineering","IoT, EdTech","Project: Automated Machine Learning Workbench. Desc: No-code model exploration tool comparing cross-validation scores. (Tech: Python, Pandas, Scikit-Learn, Streamlit) | Project: Geospatial Real Estate Value Mapper. Desc: Interactive pricing map using satellite land feature vectors. (Tech: R, Tableau, Power BI, SQL) | Project: Realtime E-Commerce Trend Predictor. Desc: Streaming clickstream aggregator classifying buyer intent live. (Tech: Apache Spark, Big Data, SQL, Python)","Bio: Data Science student at PSG Tech passionate about Urban Planning and Micro-Mobility.. Branch: Data Science. Year: 2nd Year. Skills: NumPy, SQL, Power BI, Apache Spark, Deep Learning, Scikit-Learn, Python, Data Visualization, Tableau, Pandas, Team Leadership. Interests: Urban Planning, Micro-Mobility, Green Building, Signal Processing, Prompt Engineering. Domains: IoT, EdTech. Projects: Project: Automated Machine Learning Workbench. Desc: No-code model exploration tool comparing cross-validation scores. (Tech: Python, Pandas, Scikit-Learn, Streamlit) | Project: Geospatial Real Estate Value Mapper. Desc: Interactive pricing map using satellite land feature vectors. (Tech: R, Tableau, Power BI, SQL) | Project: Realtime E-Commerce Trend Predictor. Desc: Streaming clickstream aggregator classifying buyer intent live. (Tech: Apache Spark, Big Data, SQL, Python)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
e019c590-05ca-4dd0-8414-3264362d7ab3,7,6,4,1,4,0,0,21,57,2,56,99,"Scikit-Learn, Apache Spark, Tableau, R, Pandas, Problem Solving, Ideation","Green Mobility, Waste Management, Healthcare, Hydroponics, Sustainable Materials, Smart Agriculture","Web, Civil, CleanTech, Mechanical","Project: Geospatial Real Estate Value Mapper. Desc: Interactive pricing map using satellite land feature vectors. (Tech: R, Tableau, Power BI, SQL)","Bio: Building sustainable and scalable solutions in Green Mobility. 4th Year at NIT Trichy.. Branch: Data Science. Year: 4th Year. Skills: Scikit-Learn, Apache Spark, Tableau, R, Pandas, Problem Solving, Ideation. Interests: Green Mobility, Waste Management, Healthcare, Hydroponics, Sustainable Materials, Smart Agriculture. Domains: Web, Civil, CleanTech, Mechanical. Projects: Project: Geospatial Real Estate Value Mapper. Desc: Interactive pricing map using satellite land feature vectors. (Tech: R, Tableau, Power BI, SQL)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
fb92583d-11ab-4cec-a9fd-c5fd932c1193,10,3,4,1,4,5,1,14,99,17,26,94,"SQL, Deep Learning, Power BI, Scikit-Learn, Big Data, Pandas, Tableau, Apache Spark, Python, Communication","Generative AI, Logistics, Sustainable Materials","Logistics, Mechanical, Civil, Product","Project: Geospatial Real Estate Value Mapper. Desc: Interactive pricing map using satellite land feature vectors. (Tech: R, Tableau, Power BI, SQL)","Bio: Interested in Generative AI, Logistics, and Sustainable Materials. Active hackathon builder.. Branch: Data Science. Year: 2nd Year. Skills: SQL, Deep Learning, Power BI, Scikit-Learn, Big Data, Pandas, Tableau, Apache Spark, Python, Communication. Interests: Generative AI, Logistics, Sustainable Materials. Domains: Logistics, Mechanical, Civil, Product. Projects: Project: Geospatial Real Estate Value Mapper. Desc: Interactive pricing map using satellite land feature vectors. (Tech: R, Tableau, Power BI, SQL)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
732dbfe7-1acd-4dd9-8572-92ca7923a567,5,4,4,0,0,5,0,0,0,0,0,86,"Penetration Testing, Python, Ethical Hacking, Network Security, Team Leadership","Embedded Systems, Smart Cities, Healthcare, Gaming","EV, IoT, Agritech, Logistics",,"Bio: Cyber Security student at Thiagarajar passionate about Embedded Systems and Smart Cities.. Branch: Cyber Security. Year: 1st Year. Skills: Penetration Testing, Python, Ethical Hacking, Network Security, Team Leadership. Interests: Embedded Systems, Smart Cities, Healthcare, Gaming. Domains: EV, IoT, Agritech, Logistics. Projects:",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
e88fb49b-4d38-4e00-98f7-81c1486d5d6c,9,6,4,2,8,3,1,19,88,24,33,72,"Ethical Hacking, Cryptography, Burp Suite, Kali Linux, Wireshark, Metasploit, Reverse Engineering, Communication, Rapid Prototyping","Open Source, Signal Processing, Green Building, Web3, Manufacturing, Logistics","Healthcare, Biotech, AI/ML, CleanTech","Project: Automated Malware Sandbox Runner. Desc: Isolated dynamic analysis platform extracting C2 indicators. (Tech: Kali Linux, Reverse Engineering, Wireshark, Metasploit) | Project: Zero-Trust IAM Policy Validator. Desc: Static analysis tool identifying over-privileged cloud infrastructure roles. (Tech: Python, Network Security, Cloud Security, OAuth 2.0)","Bio: Building sustainable and scalable solutions in Open Source. 3rd Year at SRM.. Branch: Cyber Security. Year: 3rd Year. Skills: Ethical Hacking, Cryptography, Burp Suite, Kali Linux, Wireshark, Metasploit, Reverse Engineering, Communication, Rapid Prototyping. Interests: Open Source, Signal Processing, Green Building, Web3, Manufacturing, Logistics. Domains: Healthcare, Biotech, AI/ML, CleanTech. Projects: Project: Automated Malware Sandbox Runner. Desc: Isolated dynamic analysis platform extracting C2 indicators. (Tech: Kali Linux, Reverse Engineering, Wireshark, Metasploit) | Project: Zero-Trust IAM Policy Validator. Desc: Static analysis tool identifying over-privileged cloud infrastructure roles. (Tech: Python, Network Security, Cloud Security, OAuth 2.0)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38eb7628-e648-4935-b757-eff8326a187d,8,3,4,3,11,1,1,27,164,24,61,95,"Kali Linux, Python, Ethical Hacking, Penetration Testing, Network Security, Wireshark, Nmap, Rapid Prototyping","Smart Cities, Research, Renewable Energy","Design, IoT, Robotics, Logistics","Project: Automated Malware Sandbox Runner. Desc: Isolated dynamic analysis platform extracting C2 indicators. (Tech: Kali Linux, Reverse Engineering, Wireshark, Metasploit) | Project: Container Vulnerability Scanner. Desc: Image layer scanner checking CVE databases before deployment. (Tech: Docker, Penetration Testing, Burp Suite) | Project: Zero-Trust IAM Policy Validator. Desc: Static analysis tool identifying over-privileged cloud infrastructure roles. (Tech: Python, Network Security, Cloud Security, OAuth 2.0)","Bio: Interested in Smart Cities, Research, and Renewable Energy. Active hackathon builder.. Branch: Cyber Security. Year: 1st Year. Skills: Kali Linux, Python, Ethical Hacking, Penetration Testing, Network Security, Wireshark, Nmap, Rapid Prototyping. Interests: Smart Cities, Research, Renewable Energy. Domains: Design, IoT, Robotics, Logistics. Projects: Project: Automated Malware Sandbox Runner. Desc: Isolated dynamic analysis platform extracting C2 indicators. (Tech: Kali Linux, Reverse Engineering, Wireshark, Metasploit) | Project: Container Vulnerability Scanner. Desc: Image layer scanner checking CVE databases before deployment. (Tech: Docker, Penetration Testing, Burp Suite) | Project: Zero-Trust IAM Policy Validator. Desc: Static analysis tool identifying over-privileged cloud infrastructure roles. (Tech: Python, Network Security, Cloud Security, OAuth 2.0)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
bccfcb8d-4fb3-47d4-b57d-a04e3af3b2df,9,6,3,1,3,0,0,8,91,34,64,100,"Power BI, Agile/Scrum, Product Management, Salesforce, Business Analysis, Marketing, Strategic Planning, Presentation, Team Leadership","Waste Management, CleanTech, Disaster Tech, Micro-Mobility, Autonomous Driving, Microelectronics","Design, Logistics, Biotech","Project: D2C Brand Customer Retention Engine. Desc: Cohort analysis dashboard identifying high LTV buyer segments. (Tech: Salesforce, Strategic Planning, Agile/Scrum)","Bio: MBA student at MIT Chennai passionate about Waste Management and CleanTech.. Branch: MBA. Year: 4th Year. Skills: Power BI, Agile/Scrum, Product Management, Salesforce, Business Analysis, Marketing, Strategic Planning, Presentation, Team Leadership. Interests: Waste Management, CleanTech, Disaster Tech, Micro-Mobility, Autonomous Driving, Microelectronics. Domains: Design, Logistics, Biotech. Projects: Project: D2C Brand Customer Retention Engine. Desc: Cohort analysis dashboard identifying high LTV buyer segments. (Tech: Salesforce, Strategic Planning, Agile/Scrum)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6c6070fe-5590-4bd5-bd37-c804f1141ede,11,3,3,3,9,2,0,19,96,15,26,100,"Financial Modeling, Market Research, Business Analysis, Power BI, Strategic Planning, Product Management, Agile/Scrum, Marketing, Presentation, Problem Solving, Ideation","Avionics, Quantum Computing, Signal Processing","Web, Product, Mechanical","Project: FinTech Micro-Credit Risk Matrix. Desc: Credit scoring framework for informal sector small business loans. (Tech: Business Analysis, Financial Modeling, Power BI) | Project: D2C Brand Customer Retention Engine. Desc: Cohort analysis dashboard identifying high LTV buyer segments. (Tech: Salesforce, Strategic Planning, Agile/Scrum) | Project: EdTech B2B Market Entry Strategy. Desc: Go-to-market analysis and financial projection for tier-3 Indian college sales. (Tech: Product Management, Market Research, Financial Modeling, Presentation)","Bio: Building sustainable and scalable solutions in Avionics. 2nd Year at PSG Tech.. Branch: MBA. Year: 2nd Year. Skills: Financial Modeling, Market Research, Business Analysis, Power BI, Strategic Planning, Product Management, Agile/Scrum, Marketing, Presentation, Problem Solving, Ideation. Interests: Avionics, Quantum Computing, Signal Processing. Domains: Web, Product, Mechanical. Projects: Project: FinTech Micro-Credit Risk Matrix. Desc: Credit scoring framework for informal sector small business loans. (Tech: Business Analysis, Financial Modeling, Power BI) | Project: D2C Brand Customer Retention Engine. Desc: Cohort analysis dashboard identifying high LTV buyer segments. (Tech: Salesforce, Strategic Planning, Agile/Scrum) | Project: EdTech B2B Market Entry Strategy. Desc: Go-to-market analysis and financial projection for tier-3 Indian college sales. (Tech: Product Management, Market Research, Financial Modeling, Presentation)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
a4a433e6-4d7c-4b9e-a42e-488e76adf7e7,7,3,3,3,9,0,0,21,263,17,7,100,"Market Research, Salesforce, Business Analysis, Power BI, Agile/Scrum, Product Management, Rapid Prototyping","Cloud Computing, FinTech, Disaster Tech","Agritech, FinTech, AI/ML","Project: D2C Brand Customer Retention Engine. Desc: Cohort analysis dashboard identifying high LTV buyer segments. (Tech: Salesforce, Strategic Planning, Agile/Scrum) | Project: EdTech B2B Market Entry Strategy. Desc: Go-to-market analysis and financial projection for tier-3 Indian college sales. (Tech: Product Management, Market Research, Financial Modeling, Presentation) | Project: FinTech Micro-Credit Risk Matrix. Desc: Credit scoring framework for informal sector small business loans. (Tech: Business Analysis, Financial Modeling, Power BI)","Bio: Interested in Cloud Computing, FinTech, and Disaster Tech. Active hackathon builder.. Branch: MBA. Year: 4th Year. Skills: Market Research, Salesforce, Business Analysis, Power BI, Agile/Scrum, Product Management, Rapid Prototyping. Interests: Cloud Computing, FinTech, Disaster Tech. Domains: Agritech, FinTech, AI/ML. Projects: Project: D2C Brand Customer Retention Engine. Desc: Cohort analysis dashboard identifying high LTV buyer segments. (Tech: Salesforce, Strategic Planning, Agile/Scrum) | Project: EdTech B2B Market Entry Strategy. Desc: Go-to-market analysis and financial projection for tier-3 Indian college sales. (Tech: Product Management, Market Research, Financial Modeling, Presentation) | Project: FinTech Micro-Credit Risk Matrix. Desc: Credit scoring framework for informal sector small business loans. (Tech: Business Analysis, Financial Modeling, Power BI)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
